event_time_utc,event_type,symbol,source,direction,entry_price,exit_price,sl,tp1,tp2,quantity,notional_irt,pnl_irt,balance_after_irt,exit_reason
2026-09-18T15:10:43.189044+00:00,close,FLOKIIRT,ICT/SMC Scalp Pro,short,5.771710000000001,5.6978163341557835,,,,17325.8,,1280.2668756837363,3853697.7027101507,TP1
2026-09-18T15:10:43.873627+00:00,close,FLOKIIRT,ICT/SMC Scalp Pro,short,5.771710000000001,5.771710000000001,,,,17325.8,,-0.0,3853697.7027101507,SL
2026-09-18T16:12:32.601835+00:00,close,SUIIRT,ICT/SMC Scalp Pro,short,182083.5,178925.48295916914,,,,0.5491,,1734.0671571202265,3855431.769867271,TP1
2026-09-18T16:12:33.272318+00:00,close,SUIIRT,ICT/SMC Scalp Pro,short,182083.5,182083.5,,,,0.5492,,-0.0,3855431.769867271,SL
2026-09-18T16:32:58.424115+00:00,open,SUIIRT,ICT/SMC Scalp Pro,short,183074.5,,186033.67245094976,178635.74132357535,174196.98264715073,1.0924,200000.0,,,
2026-09-18T17:35:06.900836+00:00,close,XRPIRT,ICT/SMC Scalp Pro,long,294336.0,306804.68391417636,,,,0.3,,3740.605174252909,3859172.375041524,TP1
2026-09-18T18:17:49.465803+00:00,close,BTCIRT,Supertrend+ADX,long,17444404516.5,18159725978.022655,,,,1.719e-05,,12296.375923574447,3871468.7509650984,TP1
2026-09-18T18:36:07.372992+00:00,close,SEIIRT,ICT/SMC Scalp Pro,short,10741.5,10741.5,,,,9.3,,-0.0,3871468.7509650984,SL
2026-09-18T19:30:22.076154+00:00,close,WIFIRT,ICT/SMC Scalp Pro,long,44117.0,45490.39956257436,,,,4.53,,6221.500018461864,3877690.2509835605,TP2
2026-09-18T20:23:09.554485+00:00,close,ARBIRT,ICT/SMC Scalp Pro,short,50033.5,50033.5,,,,1.9987,,-0.0,3877690.2509835605,SL
2026-09-18T21:16:46.680487+00:00,close,TIAIRT,ICT/SMC Scalp Pro,short,90815.5,92683.71802284272,,,,1.1011,,-2057.0948649521156,3875633.1561186085,SL
2026-09-18T21:16:47.013949+00:00,close,TIAIRT,ICT/SMC Scalp Pro,short,90815.5,92683.71802284272,,,,1.1011,,-2057.0948649521156,3873576.0612536566,SL
2026-09-18T21:16:54.384632+00:00,close,TRBIRT,ICT/SMC Scalp Pro,short,4079983.5,4108215.600249264,,,,0.0245,,-691.6864561069661,3872884.3747975496,SL
2026-09-18T21:16:54.710555+00:00,close,TRBIRT,ICT/SMC Scalp Pro,short,4079983.5,4108215.600249264,,,,0.0245,,-691.6864561069661,3872192.6883414425,SL
2026-09-18T21:19:19.065765+00:00,open,WIFIRT,ICT/SMC Scalp Pro,short,47897.5,,48653.89149451438,46762.91275822843,45628.325516456855,4.17,200000.0,,,
2026-09-18T21:19:22.831043+00:00,close,XRPIRT,ICT/SMC Scalp Pro,long,294336.0,319273.36782835267,,,,0.3,,7481.2103485058,3879673.8986899485,TP2
2026-09-18T21:41:19.016121+00:00,close,ADAIRT,ICT/SMC Scalp Pro,short,49979.0,50611.64233384386,,,,2.00084,,-1265.8160872481524,3878408.0826027,SL
2026-09-18T21:41:19.495435+00:00,close,ADAIRT,ICT/SMC Scalp Pro,short,49979.0,50611.64233384386,,,,2.00084,,-1265.8160872481524,3877142.266515452,SL
2026-09-18T21:46:06.142094+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,short,313210.5,309665.90089328715,,,,0.31927,,1131.6841568002112,3878273.950672252,TP1
2026-09-18T21:46:07.010505+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,short,313210.5,313210.5,,,,0.31927,,-0.0,3878273.950672252,SL
2026-09-18T21:48:29.162826+00:00,close,NOTIRT,ICT/SMC Scalp Pro,short,108.15,108.15,,,,924.6,,-0.0,3878273.950672252,SL
2026-09-18T21:53:15.826147+00:00,close,TRBIRT,Supertrend+ADX,long,3803003.5,4207320.619905861,,,,0.0789,,31900.62076057244,3910174.5714328247,TP2
2026-09-18T22:45:37.387963+00:00,open,ARBIRT,ICT/SMC Scalp Pro,short,49254.5,,51001.14136009415,46634.53795985876,44014.57591971753,4.0605,200000.0,,,
2026-09-18T23:24:51.921799+00:00,open,GRAMIRT,ICT/SMC Scalp Pro,short,312216.0,,314446.3265354748,308870.5101967878,305525.02039357566,0.64058,200000.0,,,
2026-09-19T00:17:49.421232+00:00,open,ADAIRT,ICT/SMC Scalp Pro,short,51592.5,,52198.75102728517,50683.123459072245,49773.74691814449,3.876532,200000.0,,,
2026-09-19T00:20:05.579170+00:00,close,ARBIRT,ICT/SMC Scalp Pro,short,49254.5,51001.14136009415,,,,2.0302,,-3546.0312892631478,3906628.5401435615,SL
2026-09-19T00:20:06.018334+00:00,close,ARBIRT,ICT/SMC Scalp Pro,short,49254.5,51001.14136009415,,,,2.0303,,-3546.2059533991574,3903082.3341901624,SL
2026-09-19T00:24:59.060284+00:00,open,LINKIRT,ICT/SMC Scalp Pro,short,2786993.0,,2810575.338986727,2751619.4915199094,2716245.9830398187,0.0717,200000.0,,,
2026-09-19T00:27:28.084517+00:00,close,SUIIRT,ICT/SMC Scalp Pro,short,183074.5,186033.67245094976,,,,1.0924,,-3232.5999854175157,3899849.734204745,SL
2026-09-19T00:32:05.835815+00:00,open,TRBIRT,ICT/SMC Scalp Pro,short,4184978.5,,4225627.489302777,4124005.016045835,4063031.5320916697,0.0477,200000.0,,,
2026-09-19T00:32:10.807482+00:00,close,WIFIRT,ICT/SMC Scalp Pro,short,47897.5,48653.89149451438,,,,2.08,,-1573.2943085899042,3898276.439896155,SL
2026-09-19T00:32:11.186215+00:00,close,WIFIRT,ICT/SMC Scalp Pro,short,47897.5,48653.89149451438,,,,2.09,,-1580.8582235350477,3896695.58167262,SL
2026-09-19T00:36:48.566832+00:00,open,XRPIRT,ICT/SMC Scalp Pro,short,319150.5,,322155.1330198905,314643.5504701642,310136.60094032844,0.6,200000.0,,,
2026-09-19T00:54:59.461763+00:00,open,XLMIRT,ICT/SMC Scalp Pro,short,44048.0,,44456.49766865325,43435.25349702013,42822.50699404027,4.5405,200000.0,,,
2026-09-19T01:07:40.101297+00:00,open,BTCIRT,ICT/SMC Scalp Pro,short,18454436829.0,,18535979974.993008,18332122110.01049,18209807391.020977,1.083e-05,200000.0,,,
2026-09-19T01:22:40.396983+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,short,312216.0,308870.5101967878,,,,0.32029,,1071.5269290708263,3897767.1086016907,TP1
2026-09-19T01:35:15.680891+00:00,close,BTCIRT,ICT/SMC Scalp Pro,short,18454436829.0,18332122110.01049,,,,5.41e-06,,661.7226297332468,3898428.831231424,TP1
2026-09-19T01:42:28.220488+00:00,open,SOLIRT,ICT/SMC Scalp Pro,short,25644018.0,,25856121.85815998,25325862.212760027,25007706.42552006,0.007,200000.0,,,
2026-09-19T01:42:43.829780+00:00,close,XLMIRT,ICT/SMC Scalp Pro,short,44048.0,43435.25349702013,,,,2.2702,,1391.0571110648998,3899819.888342489,TP1
2026-09-19T01:52:34.231858+00:00,open,DOGSIRT,ICT/SMC Scalp Pro,short,10.879999999999999,,10.98964230294103,10.715536545588451,10.551073091176903,18382.3,200000.0,,,
2026-09-19T02:03:09.971875+00:00,close,BTCIRT,ICT/SMC Scalp Pro,short,18454436829.0,18454436829.0,,,,5.42e-06,,-0.0,3899819.888342489,SL
2026-09-19T02:10:42.161275+00:00,close,XLMIRT,ICT/SMC Scalp Pro,short,44048.0,44048.0,,,,2.2702,,-0.0,3899819.888342489,SL
2026-09-19T02:20:07.238212+00:00,open,ARBIRT,ICT/SMC Scalp Pro,short,49284.0,,51085.10121548881,46582.3481767668,43880.696353533596,4.0581,200000.0,,,
2026-09-19T02:24:40.617115+00:00,open,BTCIRT,ICT/SMC Scalp Pro,short,18447189768.5,,18536274729.63987,18313562326.79019,18179934885.080387,1.084e-05,200000.0,,,
2026-09-19T02:24:44.489675+00:00,open,DOGEIRT,ICT/SMC Scalp Pro,short,20058.0,,20246.222729176672,19775.66590623499,19493.331812469976,9.97,200000.0,,,
2026-09-19T02:25:01.399321+00:00,close,LINKIRT,ICT/SMC Scalp Pro,short,2786993.0,2810575.338986727,,,,0.0358,,-844.2477357248246,3898975.6406067642,SL
2026-09-19T02:25:01.724011+00:00,close,LINKIRT,ICT/SMC Scalp Pro,short,2786993.0,2810575.338986727,,,,0.0359,,-846.6059696234973,3898129.0346371406,SL
2026-09-19T02:27:21.466330+00:00,open,LINKIRT,ICT/SMC Scalp Pro,short,2813684.5,,2840159.404237039,2773972.1436444414,2734259.7872888832,0.071,200000.0,,,
2026-09-19T02:29:48.946241+00:00,open,SUIIRT,ICT/SMC Scalp Pro,short,186967.5,,189525.28541762324,183130.82187356518,179294.14374713035,1.0697,200000.0,,,
2026-09-19T02:32:20.220104+00:00,open,XLMIRT,ICT/SMC Scalp Pro,short,44255.8,,44746.46839640861,43519.7974053871,42783.7948107742,4.5191,200000.0,,,
2026-09-19T02:50:06.773760+00:00,close,ADAIRT,ICT/SMC Scalp Pro,short,51592.5,52198.75102728517,,,,1.938266,,-1175.0757536519218,3896953.9588834886,SL
2026-09-19T02:50:07.415467+00:00,close,ADAIRT,ICT/SMC Scalp Pro,short,51592.5,52198.75102728517,,,,1.938266,,-1175.0757536519218,3895778.8831298365,SL
2026-09-19T03:01:47.645445+00:00,open,FLOKIIRT,Supertrend+ADX,short,5.884885000000001,,6.013678077485086,5.691695383772373,5.498505767544745,101956.1,600000.0,,,
2026-09-19T03:02:18.933554+00:00,close,TRBIRT,ICT/SMC Scalp Pro,short,4184978.5,4225627.489302777,,,,0.0238,,-967.4459454060868,3894811.4371844307,SL
2026-09-19T03:02:19.500370+00:00,close,TRBIRT,ICT/SMC Scalp Pro,short,4184978.5,4225627.489302777,,,,0.0238,,-967.4459454060868,3893843.991239025,SL
2026-09-19T03:02:23.540152+00:00,open,TRBIRT,ICT/SMC Scalp Pro,short,4244115.5,,4290708.794735384,4174225.5578969237,4104335.6157938475,0.0471,200000.0,,,
2026-09-19T03:02:27.385919+00:00,open,TRXIRT,ICT/SMC Scalp Pro,short,76856.0,,76988.182867085,76657.72569937249,76459.45139874498,2.6,200000.0,,,
2026-09-19T03:07:06.315551+00:00,close,XRPIRT,ICT/SMC Scalp Pro,short,319150.5,322155.1330198905,,,,0.3,,-901.3899059671559,3892942.6013330575,SL
2026-09-19T03:07:06.865625+00:00,close,XRPIRT,ICT/SMC Scalp Pro,short,319150.5,322155.1330198905,,,,0.3,,-901.3899059671559,3892041.21142709,SL
2026-09-19T04:04:18.538419+00:00,open,FLOKIIRT,ICT/SMC Scalp Pro,short,5.8669899999999995,,5.926285950742812,5.778046073885781,5.689102147771561,34089.0,200000.0,,,
2026-09-19T04:04:23.343276+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,short,312216.0,312216.0,,,,0.32029,,-0.0,3892041.21142709,SL
2026-09-19T04:04:35.359958+00:00,open,SEIIRT,ICT/SMC Scalp Pro,short,11040.5,,11152.863665504588,10871.954501743117,10703.409003486237,18.1,200000.0,,,
2026-09-19T04:07:04.084821+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,76856.0,76988.182867085,,,,1.3,,-171.83772721049172,3891869.3736998797,SL
2026-09-19T04:07:04.534782+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,76856.0,76988.182867085,,,,1.3,,-171.83772721049172,3891697.5359726693,SL
2026-09-19T04:50:11.845702+00:00,close,TRBIRT,ICT/SMC Scalp Pro,short,4244115.5,4174225.5578969237,,,,0.0235,,1642.4136394222921,3893339.9496120918,TP1
2026-09-19T05:30:23.335534+00:00,close,DOGEIRT,ICT/SMC Scalp Pro,short,20058.0,19775.66590623499,,,,4.98,,1406.02378694975,3894745.9733990417,TP1
2026-09-19T06:08:57.950800+00:00,close,FLOKIIRT,ICT/SMC Scalp Pro,short,5.8669899999999995,5.778046073885781,,,,17044.5,,1516.0047486537997,3896261.9781476953,TP1
2026-09-19T06:11:27.184750+00:00,open,PEPEIRT,ICT/SMC Scalp Pro,short,0.850395,,0.8622482211960419,0.8326151682059371,0.8148353364118742,235184.8,200000.0,,,
2026-09-19T06:11:30.473238+00:00,close,SEIIRT,ICT/SMC Scalp Pro,short,11040.5,10871.954501743117,,,,9.0,,1516.9094843119437,3897778.8876320072,TP1
2026-09-19T06:40:57.146646+00:00,close,BTCIRT,ICT/SMC Scalp Pro,short,18447189768.5,18313562326.79019,,,,5.42e-06,,724.2607340671613,3898503.1483660745,TP1
2026-09-19T06:41:18.081577+00:00,open,HBARIRT,ICT/SMC Scalp Pro,long,17913.5,,17741.815714091685,18171.026428862475,18428.55285772495,11.1647,200000.0,,,
2026-09-19T06:41:33.157455+00:00,close,SOLIRT,ICT/SMC Scalp Pro,short,25644018.0,25325862.212760027,,,,0.003,,954.4673617199176,3899457.6157277944,TP1
2026-09-19T06:46:02.984763+00:00,open,NOTIRT,ICT/SMC Scalp Pro,short,108.2,,109.94761221618502,105.57858167572249,102.95716335144498,1848.4,200000.0,,,
2026-09-19T07:31:07.908168+00:00,open,GRAMIRT,ICT/SMC Scalp Pro,short,308666.0,,310786.3489377889,305485.47659331665,302304.9531866333,0.64794,200000.0,,,
2026-09-19T07:45:42.375519+00:00,close,BTCIRT,ICT/SMC Scalp Pro,short,18447189768.5,18447189768.5,,,,5.42e-06,,-0.0,3899457.6157277944,SL
2026-09-19T08:15:48.365125+00:00,close,DOGSIRT,ICT/SMC Scalp Pro,short,10.879999999999999,10.98964230294103,,,,9191.1,,-1007.7333705613137,3898449.882357233,SL
2026-09-19T08:15:48.802447+00:00,close,DOGSIRT,ICT/SMC Scalp Pro,short,10.879999999999999,10.98964230294103,,,,9191.1,,-1007.7333705613137,3897442.148986672,SL
2026-09-19T08:16:07.325075+00:00,open,DOGSIRT,ICT/SMC Scalp Pro,short,11.015,,11.14558422671509,10.819123659927364,10.623247319854727,18157.0,200000.0,,,
2026-09-19T08:16:12.194598+00:00,close,FLOKIIRT,ICT/SMC Scalp Pro,short,5.8669899999999995,5.8669899999999995,,,,17044.5,,-0.0,3897442.148986672,SL
2026-09-19T08:16:30.275319+00:00,open,FLOKIIRT,ICT/SMC Scalp Pro,short,5.86148,,5.925147797043788,5.765978304434318,5.6704766088686345,34121.0,200000.0,,,
2026-09-19T08:16:34.686268+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,short,308666.0,310786.3489377889,,,,0.32397,,-686.9294453754763,3896755.2195412964,SL
2026-09-19T08:16:35.045764+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,short,308666.0,310786.3489377889,,,,0.32397,,-686.9294453754763,3896068.2900959207,SL
2026-09-19T08:31:08.668192+00:00,close,LINKIRT,ICT/SMC Scalp Pro,short,2813684.5,2840159.404237039,,,,0.0355,,-939.8591004148816,3895128.430995506,SL
2026-09-19T08:31:09.088390+00:00,close,LINKIRT,ICT/SMC Scalp Pro,short,2813684.5,2840159.404237039,,,,0.0355,,-939.8591004148816,3894188.571895091,SL
2026-09-19T08:31:13.479609+00:00,open,LINKIRT,ICT/SMC Scalp Pro,short,2844586.0,,2869999.4048609603,2806465.8927085595,2768345.785417119,0.0703,200000.0,,,
2026-09-19T08:31:18.203011+00:00,close,PEPEIRT,ICT/SMC Scalp Pro,short,0.850395,0.8622482211960419,,,,117592.4,,-1393.848728173441,3892794.7231669175,SL
2026-09-19T08:31:18.550329+00:00,close,PEPEIRT,ICT/SMC Scalp Pro,short,0.850395,0.8622482211960419,,,,117592.4,,-1393.848728173441,3891400.874438744,SL
2026-09-19T08:31:27.504378+00:00,close,SOLIRT,ICT/SMC Scalp Pro,short,25644018.0,25644018.0,,,,0.004,,-0.0,3891400.874438744,SL
2026-09-19T08:45:44.315772+00:00,close,DOGEIRT,ICT/SMC Scalp Pro,short,20058.0,20058.0,,,,4.99,,-0.0,3891400.874438744,SL
2026-09-19T08:45:54.007032+00:00,close,FLOKIIRT,ICT/SMC Scalp Pro,short,5.86148,5.925147797043788,,,,17060.5,,-1086.2044514655452,3890314.6699872785,SL
2026-09-19T08:45:54.522283+00:00,close,FLOKIIRT,ICT/SMC Scalp Pro,short,5.86148,5.925147797043788,,,,17060.5,,-1086.2044514655452,3889228.465535813,SL
2026-09-19T08:46:01.582146+00:00,close,HBARIRT,ICT/SMC Scalp Pro,long,17913.5,18171.026428862475,,,,5.5823,,1437.5897838389935,3890666.055319652,TP1
2026-09-19T08:46:17.866603+00:00,open,SHIBIRT,ICT/SMC Scalp Pro,short,1.2435,,1.2554789191064863,1.2255316213402705,1.2075632426805412,160836.3,200000.0,,,
2026-09-19T09:16:13.451831+00:00,close,SUIIRT,ICT/SMC Scalp Pro,short,186967.5,189525.28541762324,,,,0.5348,,-1367.9036413449066,3889298.151678307,SL
2026-09-19T09:16:13.793615+00:00,close,SUIIRT,ICT/SMC Scalp Pro,short,186967.5,189525.28541762324,,,,0.5349,,-1368.159419886669,3887929.99225842,SL
2026-09-19T09:46:19.022653+00:00,open,SUIIRT,Supertrend+ADX,short,189949.0,,194969.7259228312,182417.91111575323,174886.82223150646,3.1587,600000.0,,,
2026-09-19T10:01:20.945049+00:00,close,SEIIRT,ICT/SMC Scalp Pro,short,11040.5,11040.5,,,,9.1,,-0.0,3887929.99225842,SL
2026-09-19T10:01:40.607742+00:00,open,TRXIRT,ICT/SMC Scalp Pro,long,77263.0,,77129.21435859856,77463.67846210217,77664.35692420432,2.58,200000.0,,,
2026-09-19T10:16:24.936383+00:00,close,TRXIRT,ICT/SMC Scalp Pro,long,77263.0,77129.21435859856,,,,1.29,,-172.58347740785584,3887757.4087810125,SL
2026-09-19T10:16:25.359043+00:00,close,TRXIRT,ICT/SMC Scalp Pro,long,77263.0,77129.21435859856,,,,1.29,,-172.58347740785584,3887584.825303605,SL
2026-09-19T10:31:06.294222+00:00,open,GRAMIRT,ICT/SMC Scalp Pro,short,314319.0,,316369.23532888026,311243.6470066797,308168.29401335935,0.63629,200000.0,,,
2026-09-19T10:31:08.362639+00:00,close,HBARIRT,ICT/SMC Scalp Pro,long,17913.5,18428.55285772495,,,,5.5824,,2875.2310729637593,3890460.0563765685,TP2
2026-09-19T10:31:10.944767+00:00,open,HBARIRT,Supertrend+ADX,short,18392.5,,18802.930329754265,17776.854505368603,17161.209010737202,32.6219,600000.0,,,
2026-09-19T10:31:13.611142+00:00,close,LINKIRT,ICT/SMC Scalp Pro,short,2844586.0,2869999.4048609603,,,,0.0351,,-892.0105106197072,3889568.045865949,SL
2026-09-19T10:31:14.094875+00:00,close,LINKIRT,ICT/SMC Scalp Pro,short,2844586.0,2869999.4048609603,,,,0.0352,,-894.5518511058033,3888673.494014843,SL
2026-09-19T10:31:17.179826+00:00,open,LINKIRT,ICT/SMC Scalp Pro,short,2882954.0,,2908092.2365260604,2845246.6452109097,2807539.2904218193,0.0693,200000.0,,,
2026-09-19T10:31:29.935347+00:00,open,SOLIRT,ICT/SMC Scalp Pro,short,25639579.5,,25799730.01064228,25399353.734036583,25159127.968073167,0.007,200000.0,,,
2026-09-19T10:31:39.374552+00:00,close,TRBIRT,ICT/SMC Scalp Pro,short,4244115.5,4244115.5,,,,0.0236,,-0.0,3888673.494014843,SL
2026-09-19T10:46:20.507111+00:00,close,SUIIRT,Supertrend+ADX,short,189949.0,194969.7259228312,,,,1.5793,,-7929.232449927295,3880744.2615649155,SL
2026-09-19T10:46:21.252902+00:00,close,SUIIRT,Supertrend+ADX,short,189949.0,194969.7259228312,,,,1.5794,,-7929.734522519579,3872814.527042396,SL
2026-09-19T10:46:25.355166+00:00,open,SUIIRT,ICT/SMC Scalp Pro,short,195352.5,,198044.09777853984,191315.10333219022,187277.70666438038,1.0237,200000.0,,,
2026-09-19T10:46:33.274901+00:00,open,TRXIRT,ICT/SMC Scalp Pro,long,77225.0,,77086.01755112545,77433.47367331183,77641.94734662367,2.58,200000.0,,,
2026-09-19T11:15:40.900163+00:00,close,DOGSIRT,ICT/SMC Scalp Pro,short,11.015,11.14558422671509,,,,9078.5,,-1185.5089022329453,3871629.018140163,SL
2026-09-19T11:15:41.346282+00:00,close,DOGSIRT,ICT/SMC Scalp Pro,short,11.015,11.14558422671509,,,,9078.5,,-1185.5089022329453,3870443.5092379297,SL
2026-09-19T11:15:45.003982+00:00,open,DOGSIRT,ICT/SMC Scalp Pro,short,11.145,,11.25417341195072,10.981239882073918,10.817479764147837,17945.2,200000.0,,,
2026-09-19T11:16:07.505307+00:00,open,SEIIRT,ICT/SMC Scalp Pro,short,11221.5,,11331.231116907855,11056.903324638217,10892.306649276434,17.8,200000.0,,,
2026-09-19T11:16:15.105573+00:00,close,SUIIRT,ICT/SMC Scalp Pro,short,195352.5,198044.09777853984,,,,0.5118,,-1377.5597430566916,3869065.949494873,SL
2026-09-19T11:16:15.447329+00:00,close,SUIIRT,ICT/SMC Scalp Pro,short,195352.5,198044.09777853984,,,,0.5119,,-1377.8289028345455,3867688.1205920386,SL
2026-09-19T11:16:21.127913+00:00,open,TIAIRT,ICT/SMC Scalp Pro,short,94294.5,,95455.67862760292,92552.73205859562,90810.96411719124,2.121,200000.0,,,
2026-09-19T11:16:26.304471+00:00,open,TRBIRT,ICT/SMC Scalp Pro,short,4250691.5,,4286430.963305229,4197082.305042156,4143473.110084313,0.047,200000.0,,,
2026-09-19T11:16:28.211329+00:00,close,TRXIRT,ICT/SMC Scalp Pro,long,77225.0,77086.01755112545,,,,1.29,,-179.2873590481705,3867508.8332329905,SL
2026-09-19T11:16:28.544480+00:00,close,TRXIRT,ICT/SMC Scalp Pro,long,77225.0,77086.01755112545,,,,1.29,,-179.2873590481705,3867329.5458739423,SL
2026-09-19T12:16:10.906401+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,short,314319.0,316369.23532888026,,,,0.31814,,-652.2618675299643,3866677.284006412,SL
2026-09-19T12:16:11.378275+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,short,314319.0,316369.23532888026,,,,0.31815,,-652.2823698832532,3866025.001636529,SL
2026-09-19T12:16:21.497292+00:00,close,NOTIRT,ICT/SMC Scalp Pro,short,108.2,109.94761221618502,,,,924.2,,-1615.143210198194,3864409.8584263306,SL
2026-09-19T12:16:21.927072+00:00,close,NOTIRT,ICT/SMC Scalp Pro,short,108.2,109.94761221618502,,,,924.2,,-1615.143210198194,3862794.7152161323,SL
2026-09-19T12:16:44.032273+00:00,close,TRBIRT,ICT/SMC Scalp Pro,short,4250691.5,4286430.963305229,,,,0.0235,,-839.8773876728891,3861954.8378284597,SL
2026-09-19T12:16:44.468699+00:00,close,TRBIRT,ICT/SMC Scalp Pro,short,4250691.5,4286430.963305229,,,,0.0235,,-839.8773876728891,3861114.960440787,SL
2026-09-19T12:31:09.800785+00:00,open,GRAMIRT,ICT/SMC Scalp Pro,short,318861.0,,321013.58778120275,315632.1183281959,312403.23665639176,0.62723,200000.0,,,
2026-09-19T12:31:56.874337+00:00,close,XLMIRT,ICT/SMC Scalp Pro,short,44255.8,44746.46839640861,,,,2.2595,,-1108.6652416852412,3860006.295199102,SL
2026-09-19T12:31:57.280000+00:00,close,XLMIRT,ICT/SMC Scalp Pro,short,44255.8,44746.46839640861,,,,2.2596,,-1108.714308524882,3858897.580890577,SL
2026-09-19T12:46:32.663397+00:00,open,XLMIRT,Supertrend+ADX,short,44919.0,,45715.45526136255,43724.31710795617,42529.63421591234,13.3573,600000.0,,,
2026-09-19T13:00:59.902297+00:00,open,DOGEIRT,ICT/SMC Scalp Pro,short,20312.0,,20479.003913551358,20061.494129672967,19810.98825934593,9.84,200000.0,,,
2026-09-19T13:01:27.464946+00:00,close,SHIBIRT,ICT/SMC Scalp Pro,short,1.2435,1.2554789191064863,,,,80418.1,,-963.3219145973258,3857934.2589759794,SL
2026-09-19T13:01:27.816378+00:00,close,SHIBIRT,ICT/SMC Scalp Pro,short,1.2435,1.2554789191064863,,,,80418.1,,-963.3219145973258,3856970.937061382,SL
2026-09-19T13:01:46.926545+00:00,close,XLMIRT,Supertrend+ADX,short,44919.0,45715.45526136255,,,,6.6786,,-5319.206108535921,3851651.730952846,SL
2026-09-19T13:01:47.262702+00:00,close,XLMIRT,Supertrend+ADX,short,44919.0,45715.45526136255,,,,6.6787,,-5319.285754062057,3846332.4451987837,SL
2026-09-19T13:16:28.839710+00:00,close,TIAIRT,ICT/SMC Scalp Pro,short,94294.5,95455.67862760292,,,,1.0605,,-1231.4299345728925,3845101.0152642108,SL
2026-09-19T13:16:29.364464+00:00,close,TIAIRT,ICT/SMC Scalp Pro,short,94294.5,95455.67862760292,,,,1.0605,,-1231.4299345728925,3843869.585329638,SL
2026-09-19T13:16:45.434917+00:00,open,XLMIRT,ICT/SMC Scalp Pro,short,46206.899999999994,,46783.51849476032,45341.9722578595,44477.044515719026,4.3283,200000.0,,,
2026-09-19T13:16:51.723095+00:00,open,XRPIRT,ICT/SMC Scalp Pro,short,330481.5,,333754.1387155429,325572.54192668566,320663.5838533713,0.6,200000.0,,,
2026-09-19T13:30:53.001017+00:00,close,DOGEIRT,ICT/SMC Scalp Pro,short,20312.0,20479.003913551358,,,,4.92,,-821.6592546726813,3843047.9260749654,SL
2026-09-19T13:30:53.713975+00:00,close,DOGEIRT,ICT/SMC Scalp Pro,short,20312.0,20479.003913551358,,,,4.92,,-821.6592546726813,3842226.266820293,SL
2026-09-19T13:31:14.366934+00:00,open,HBARIRT,ICT/SMC Scalp Pro,short,18576.0,,18747.01457710512,18319.478134342316,18062.95626868463,10.7665,200000.0,,,
2026-09-19T13:31:21.195968+00:00,open,NOTIRT,ICT/SMC Scalp Pro,short,109.4,,110.43949947096807,107.8407507935479,106.28150158709579,1828.1,200000.0,,,
2026-09-19T13:45:43.675252+00:00,open,BTCIRT,ICT/SMC Scalp Pro,short,18595040384.0,,18641075814.455723,18525987238.31641,18456934092.63282,1.075e-05,200000.0,,,
2026-09-19T14:16:21.836522+00:00,close,SEIIRT,ICT/SMC Scalp Pro,short,11221.5,11331.231116907855,,,,8.9,,-976.6069404799078,3841249.659879813,SL
2026-09-19T14:16:22.256375+00:00,close,SEIIRT,ICT/SMC Scalp Pro,short,11221.5,11331.231116907855,,,,8.9,,-976.6069404799078,3840273.052939333,SL
2026-09-19T14:30:50.992672+00:00,close,BTCIRT,ICT/SMC Scalp Pro,short,18595040384.0,18641075814.455723,,,,5.37e-06,,-247.21026154723148,3840025.842677786,SL
2026-09-19T14:30:51.345019+00:00,close,BTCIRT,ICT/SMC Scalp Pro,short,18595040384.0,18641075814.455723,,,,5.38e-06,,-247.6706158517887,3839778.172061934,SL
2026-09-19T14:30:55.240651+00:00,open,BTCIRT,ICT/SMC Scalp Pro,short,18647105506.5,,18696472644.06539,18573054800.151917,18499004093.80383,1.072e-05,200000.0,,,
2026-09-19T14:31:29.704084+00:00,open,SHIBIRT,Supertrend+ADX,short,1.26335,,1.2929774049828018,1.2189088925257974,1.1744677850515948,474927.7,600000.0,,,
2026-09-19T14:31:31.863721+00:00,open,SHIBIRT,ICT/SMC Scalp Pro,short,1.26335,,1.2759295690962222,1.2444806463556668,1.2256112927113336,158309.2,200000.0,,,
2026-09-19T15:15:51.096891+00:00,close,BTCIRT,ICT/SMC Scalp Pro,short,18647105506.5,18696472644.06539,,,,5.36e-06,,-264.60785735049865,3839513.5642045834,SL
2026-09-19T15:15:51.708615+00:00,close,BTCIRT,ICT/SMC Scalp Pro,short,18647105506.5,18696472644.06539,,,,5.36e-06,,-264.60785735049865,3839248.9563472327,SL
2026-09-19T15:16:40.762537+00:00,open,TRBIRT,ICT/SMC Scalp Pro,short,4260346.0,,4298117.161336215,4203689.257995677,4147032.5159913553,0.0469,200000.0,,,
